NoesyOffset
434, -562, -644244.3617, -2259.274221
435, -650, -646197.4867, -2266.123556
436, -861, -648150.6117, -2272.972890
437, -1047, -650103.7367, -2279.822224
438, -1084, -652056.8617, -2286.671558
439, -933, -654009.9867, -2293.520893
440, -625, -655963.1117, -2300.370227
441, -256, -657916.2367, -2307.219561
442, -9, -659869.3617, -2314.068895
443, -73, -661822.4867, -2320.918229
444, -438, -663775.6117, -2327.767564
445, -827, -665728.7367, -2334.616898
446, -923, -667681.8617, -2341.466232
447, -696, -669634.9867, -2348.315566
448, -435, -671588.1117, -2355.164901
449, -417, -673541.2367, -2362.014235
450, -601, -675494.3617, -2368.863569
451, -718, -677447.4867, -2375.712903
452, -627, -679400.6117, -2382.562238
453, -464, -681353.7367, -2389.411572
454, -438, -683306.8617, -2396.260906
455, -575, -685259.9867, -2403.110240
456, -737, -687213.1117, -2409.959575
457, -845, -689166.2367, -2416.808909
458, -943, -691119.3617, -2423.658243
459, -1052, -693072.4867, -2430.507577
460, -1077, -695025.6117, -2437.356911
461, -953, -696978.7367, -2444.206246
462, -807, -698931.8617, -2451.055580
463, -855, -700884.9867, -2457.904914
464, -1121, -702838.1117, -2464.754248
465, -1370, -704791.2367, -2471.603583
466, -1356, -706744.3617, -2478.452917
467, -1089, -708697.4867, -2485.302251
468, -780, -710650.6117, -2492.151585
469, -590, -712603.7367, -2499.000920
470, -510, -714556.8617, -2505.850254
471, -479, -716509.9867, -2512.699588
472, -503, -718463.1117, -2519.548922
473, -601, -720416.2367, -2526.398257
474, -718, -722369.3617, -2533.247591
475, -786, -724322.4867, -2540.096925
476, -842, -726275.6117, -2546.946259
477, -969, -728228.7367, -2553.795594
478, -1138, -730181.8617, -2560.644928
479, -1182, -732134.9867, -2567.494262
480, -1008, -734088.1117, -2574.343596
481, -742, -736041.2367, -2581.192930
482, -598, -737994.3617, -2588.042265
483, -617, -739947.4867, -2594.891599
484, -622, -741900.6117, -2601.740933
485, -464, -743853.7367, -2608.590267
486, -204, -745806.8617, -2615.439602
487, -25, -747759.9867, -2622.288936
488, 6, -749713.1117, -2629.138270
489, -12, -751666.2367, -2635.987604
490, 21, -753619.3617, -2642.836939
491, 84, -755572.4867, -2649.686273
492, 98, -757525.6117, -2656.535607
493, 70, -759478.7367, -2663.384941
494, 81, -761431.8617, -2670.234276
495, 147, -763384.9867, -2677.083610
496, 150, -765338.1117, -2683.932944
497, -46, -767291.2367, -2690.782278
498, -417, -769244.3617, -2697.631612
499, -755, -771197.4867, -2704.480947
500, -837, -773150.6117, -2711.330281
501, -628, -775103.7367, -2718.179615
502, -309, -777056.8617, -2725.028949
503, -124, -779009.9867, -2731.878284
504, -182, -780963.1117, -2738.727618
505, -406, -782916.2367, -2745.576952
506, -639, -784869.3617, -2752.426286
507, -779, -786822.4867, -2759.275621
508, -803, -788775.6117, -2766.124955
509, -715, -790728.7367, -2772.974289
510, -523, -792681.8617, -2779.823623
511, -290, -794634.9867, -2786.672958
512, -146, -796588.1117, -2793.522292
513, -208, -798541.2367, -2800.371626
514, -472, -800494.3617, -2807.220960
515, -795, -802447.4867, -2814.070295
516, -998, -804400.6117, -2820.919629
517, -982, -806353.7367, -2827.768963
518, -769, -808306.8617, -2834.618297
519, -474, -810259.9867, -2841.467631
520, -256, -812213.1117, -2848.316966
521, -230, -814166.2367, -2855.166300
522, -374, -816119.3617, -2862.015634
523, -532, -818072.4867, -2868.864968
524, -560, -820025.6117, -2875.714303
525, -474, -821978.7367, -2882.563637
526, -422, -823931.8617, -2889.412971
527, -481, -825884.9867, -2896.262305
528, -559, -827838.1117, -2903.111640
529, -518, -829791.2367, -2909.960974
530, -360, -831744.3617, -2916.810308
531, -213, -833697.4867, -2923.659642
532, -147, -835650.6117, -2930.508977
533, -97, -837603.7367, -2937.358311
534, -11, -839556.8617, -2944.207645
535, 33, -841509.9867, -2951.056979
536, -64, -843463.1117, -2957.906314
537, -234, -845416.2367, -2964.755648
538, -294, -847369.3617, -2971.604982
539, -200, -849322.4867, -2978.454316
